student_id,question_id,knowledge,answer
129,71,63,1
513,115,89,1
57,22,6,0
1186,15,65,1
285,10,2,0
983,108,54,0
564,59,38,0
132,81,34,1
690,55,45,1
1059,50,72,0
1325,86,72,0
697,85,70,0
1084,73,71,1
823,30,8,1
1226,23,71,1
882,118,90,0
540,87,46,1
332,118,76,1
277,115,8,1
135,83,18,1
412,51,2,1
1317,2,35,1
802,74,47,0
127,111,13,1
277,66,87,1
1157,60,16,1
990,13,9,1
1334,58,84,1
1316,42,73,0
285,77,9,0
480,56,57,1
401,80,6,1
1278,77,43,1
745,98,81,1
406,68,19,0
1354,11,17,1
1250,113,87,0
1007,61,4,0
255,5,42,1
323,26,45,0
934,92,29,0
1191,19,43,0
163,28,57,0
459,54,67,0
369,11,31,1
210,48,7,0
274,47,41,1
612,15,8,1
1113,58,76,0
1333,19,49,0
892,48,63,0
65,40,16,0
1207,1,36,1
854,85,10,1
402,75,27,0
765,50,55,1
1397,24,53,1
671,56,33,1
803,32,53,1
208,81,48,0
241,74,63,1
739,30,2,1
668,50,49,0
313,101,20,1
1087,42,25,0
1228,39,38,1
455,65,43,1
657,73,8,0
75,100,21,0
736,93,10,0
1251,18,63,1
477,92,8,0
639,8,81,0
550,111,22,1
739,43,8,1
1183,97,36,0
888,101,23,1
625,58,80,0
1361,38,9,1
474,23,24,0
590,110,27,1
1008,41,4,1
1376,69,5,0
1314,117,67,0
538,19,43,1
929,87,23,1
17,54,40,0
1305,8,39,0
661,55,48,1
1195,120,48,0
189,17,79,0
217,26,43,0
1336,119,81,1
1223,6,17,1
279,47,24,1
733,79,63,0
1213,80,65,1
520,108,31,1
1144,93,44,1
311,118,85,1
641,10,38,1
793,75,57,0
910,33,60,1
51,24,4,0
1241,26,21,0
121,52,90,0
469,92,5,0
777,36,42,0
1007,77,41,0
1255,64,46,0
396,100,49,1
904,32,23,1
707,45,57,1
527,11,66,1
1252,20,23,1
691,61,89,0
786,80,29,0
443,47,50,1
137,29,90,1
235,29,6,1
1285,104,53,0
568,56,44,1
623,53,77,1
842,59,19,1
470,41,73,1
681,36,17,0
1143,92,71,1
357,75,12,1
1392,59,16,1
540,119,45,0
836,108,57,0
364,72,24,1
585,101,14,0
194,46,18,0
105,112,13,0
89,17,64,1
249,9,35,1
1343,5,49,0
899,27,64,1
218,52,10,0
617,39,64,0
547,89,89,1
1165,42,36,0
1165,16,78,1
1185,47,68,1
1359,78,80,1
1104,67,32,0
1286,94,69,0
592,93,73,0
54,31,34,1
248,57,72,0
257,71,89,0
221,88,80,0
438,110,53,0
84,66,60,1
954,42,28,1
137,27,12,0
1274,42,79,0
1142,21,86,1
619,23,35,0
418,109,10,0
1161,69,49,1
1244,7,36,1
672,89,40,0
1,68,9,1
985,35,46,1
868,80,35,1
95,19,39,1
1361,17,53,0
824,93,30,0
195,47,37,0
655,91,53,1
238,64,42,0
1208,16,50,1
1110,96,11,1
1230,97,50,0
603,15,13,1
1033,57,35,1
878,67,5,0
1402,91,48,1
742,117,90,1
1051,5,1,1
1385,64,82,1
186,2,83,1
1147,68,38,1
1349,66,6,1
486,88,1,1
218,27,14,1
650,54,36,0
455,71,71,0
606,102,18,0
651,68,35,0
859,68,22,0
38,64,72,0
769,102,86,1
1155,59,38,0
13,37,1,1
167,20,35,0
964,94,9,1
1357,4,63,0
1390,33,83,0
15,79,60,0
300,35,20,0
576,53,53,1
685,92,26,0
110,77,10,0
712,45,14,1
1124,106,38,0
160,102,55,0
939,108,70,1
1045,86,61,0
680,112,31,1
901,78,47,1
1022,68,34,1
32,37,20,0
885,70,11,0
1261,89,5,0
519,43,49,1
663,97,85,0
183,103,60,1
730,100,13,1
619,61,54,0
1258,26,35,1
1001,40,66,1
831,92,90,1
253,110,33,0
424,54,8,1
984,80,1,1
619,34,84,0
535,78,28,0
690,68,45,0
1368,37,46,1
660,98,83,0
387,115,24,1
665,118,29,0
141,67,62,1
356,1,4,0
790,41,88,1
1193,58,4,0
811,23,57,0
865,93,88,0
1091,17,44,1
636,53,33,0
764,1,17,1
591,104,24,1
571,46,63,1
99,11,19,0
584,113,86,0
928,12,40,1
1375,1,53,1
1277,50,51,0
1195,117,80,1
217,9,59,1
692,90,85,1
635,5,30,0
902,85,70,1
1356,91,20,0
49,15,77,1
1227,37,25,0
1334,21,77,0
1126,95,15,0
339,100,15,1
438,92,53,1
635,95,28,0
1295,65,63,0
1189,81,61,1
814,19,57,0
1065,96,25,1
1049,13,2,1
1399,56,41,0
1172,44,86,0
1379,70,72,1
70,58,87,0
537,44,83,1
512,78,28,0
1119,114,71,1
893,67,28,0
700,19,51,1
1145,74,69,0
1297,108,37,1
158,70,34,1
576,48,21,1
1008,87,29,1
1244,87,49,1
1279,69,38,1
1003,71,3,0
566,99,14,0
144,13,42,0
883,39,55,1
818,71,5,0
215,26,58,1
26,115,89,1
1248,119,73,0
689,42,42,1
363,113,77,0
926,72,86,0
494,116,64,0
1098,118,17,0
651,106,52,1
682,13,79,1
329,24,60,1
428,118,71,1
565,26,49,0
168,106,80,0
201,108,15,1
592,103,9,0
70,39,84,1
1000,113,79,1
1151,41,38,1
237,46,1,1
208,79,75,1
1059,98,76,1
1110,110,38,1
292,81,69,0
122,95,2,1
1036,103,35,1
610,73,89,1
252,26,73,0
421,55,33,1
497,46,86,1
1155,7,68,0
478,97,41,0
1124,54,80,0
407,40,86,0
1149,13,2,1
823,82,10,0
362,49,21,0
111,24,30,0
1273,105,15,1
235,18,37,1
14,70,56,1
797,48,3,1
888,109,48,1
89,47,14,1
1248,107,78,0
715,115,62,0
300,6,68,1
480,86,70,0
512,96,48,0
296,47,33,1
1134,105,6,0
1129,120,60,1
325,61,49,0
777,82,75,0
495,95,31,1
1238,18,75,1
1139,52,42,0
803,67,66,0
14,28,70,1
171,63,60,1
41,16,32,0
141,59,13,1
430,26,16,1
357,76,64,0
20,55,14,1
1060,78,46,0
1287,16,68,1
188,109,85,0
840,115,19,0
211,54,46,1
154,65,15,0
1211,19,88,0
17,11,67,1
888,118,43,0
637,59,30,0
1248,89,42,1
1132,50,22,1
1091,95,27,0
558,57,13,1
193,29,53,1
881,38,12,1
351,47,87,1
1324,30,84,1
935,92,27,0
1167,116,54,1
847,63,2,0
1009,73,24,1
416,53,58,0
140,37,6,0
217,109,41,1
1393,29,72,1
481,89,37,0
896,105,7,0
338,51,88,0
772,120,69,0
880,111,66,1
1392,53,9,1
1009,38,29,0
1207,10,22,0
772,92,79,0
512,50,50,0
1393,38,7,0
431,8,73,0
1274,41,41,0
699,79,37,1
493,100,79,0
542,98,57,0
364,34,76,0
1306,66,67,0
493,93,53,0
1303,104,1,0
594,50,74,0
1356,104,57,0
1162,75,16,0
810,119,64,1
1051,31,22,1
813,34,88,0
419,3,60,1
825,27,84,1
1079,47,4,1
488,54,80,1
541,33,62,1
209,54,5,0
82,79,16,1
976,1,44,1
723,10,47,1
1,22,75,1
536,100,77,1
610,65,1,0
659,3,40,0
1261,116,55,0
755,44,51,0
150,95,9,0
705,4,14,0
509,5,51,0
358,40,42,1
1263,10,48,1
577,84,72,0
669,90,6,0
194,90,32,0
1064,34,58,0
672,49,80,1
279,89,32,0
556,18,73,1
448,118,54,1
894,54,8,1
48,40,50,0
363,97,71,1
323,61,18,0
611,15,60,1
104,97,12,1
225,63,65,0
1066,98,69,1
85,24,33,0
183,114,52,1
1314,66,8,1
286,70,18,1
145,37,43,0
500,38,8,1
902,31,7,1
725,8,35,1
1166,91,71,1
389,48,27,0
778,63,70,1
500,10,33,1
884,12,17,1
724,5,35,1
474,26,71,0
40,67,6,1
1291,92,67,1
1351,42,12,0
1014,103,58,0
777,25,49,0
1179,52,86,0
762,31,48,1
629,53,31,1
1238,6,73,1
37,119,64,0
266,61,46,0
437,116,50,0
1380,9,46,1
929,10,30,0
131,19,46,0
684,45,70,0
537,91,61,0
306,84,28,1
613,14,43,1
715,77,36,0
1068,20,51,0
523,41,87,1
52,9,7,1
1070,41,53,1
1168,72,48,0
778,22,17,0
779,73,62,0
985,57,4,1
434,41,80,1
912,83,69,0
982,93,2,0
1124,74,86,0
832,54,72,1
252,38,29,0
1325,44,51,0
1159,50,65,1
7,55,44,0
695,65,8,0
158,21,11,0
42,81,27,1
219,10,29,1
880,67,4,1
741,56,85,1
461,116,6,1
411,79,80,0
487,72,80,0
193,12,12,1
807,78,66,1
287,74,12,1
242,73,77,0
250,88,76,1
133,72,54,1
368,40,27,1
209,84,4,1
624,72,14,1
621,19,54,0
803,76,19,1
887,77,45,0
816,43,10,0
829,39,11,1
815,33,83,1
45,48,8,1
318,59,78,1
994,90,19,0
639,49,22,1
142,19,53,0
151,104,84,1
642,92,39,0
854,68,64,0
252,105,16,0
154,17,3,1
438,5,68,1
334,26,43,0
1102,108,58,1
737,24,33,1
829,54,26,1
1335,19,49,0
918,11,77,1
79,82,64,0
1194,113,17,1
626,25,77,1
722,99,14,1
462,101,48,1
1292,15,79,1
1392,73,67,1
667,97,14,1
1031,93,77,1
7,89,52,1
839,14,74,0
673,74,5,0
675,96,78,0
454,112,89,1
495,70,31,0
747,29,64,1
1139,110,74,1
31,87,9,0
599,62,63,0
1309,115,28,1
636,116,34,1
880,103,72,0
804,21,9,0
765,71,10,1
1199,56,76,0
249,69,61,0
845,54,80,0
597,56,8,0
663,55,49,1
844,24,16,1
211,44,54,0
606,64,65,1
1295,4,12,0
1378,86,37,1
1337,114,72,0
250,54,31,0
1187,59,42,1
1392,74,37,1
982,99,79,0
1216,68,34,1
448,22,63,1
559,37,32,0
721,86,78,1
1201,57,36,1
479,37,25,0
12,32,61,0
1041,90,58,1
1177,83,47,0
60,44,30,1
87,35,45,1
437,60,85,0
468,20,25,1
475,56,14,1
205,116,57,0
8,102,28,0
19,51,38,0
522,28,35,0
1024,63,61,0
1309,51,58,1
1292,25,25,0
1307,8,56,1
786,113,32,0
1000,118,45,0
946,83,55,0
274,104,3,1
511,8,85,1
179,14,78,0
1169,19,88,1
1242,69,39,1
810,73,2,0
312,95,19,1
604,97,86,0
404,40,51,1
250,81,45,1
371,50,14,0
1312,18,1,0
438,63,2,1
1165,25,88,1
1325,28,76,1
872,100,87,1
1027,114,18,1
517,38,81,1
374,29,32,1
33,85,29,1
1231,63,83,1
83,25,83,1
1215,58,75,1
249,118,40,1
1310,55,61,0
168,10,27,0
905,50,81,0
829,101,41,0
436,53,74,1
313,110,53,1
822,5,42,1
572,108,68,1
1268,48,53,0
779,67,30,1
175,94,23,1
1066,102,83,0
187,56,74,0
1098,69,12,1
1397,115,48,1
1323,106,38,0
1180,20,50,1
652,10,59,0
720,36,80,0
1370,32,4,0
1092,53,38,0
520,9,26,1
168,118,23,0
742,106,54,1
163,88,24,1
23,68,16,0
623,98,63,0
622,44,63,1
945,18,89,0
933,92,57,1
1040,112,34,0
1233,100,34,0
709,38,80,0
784,64,87,0
117,79,26,0
991,9,43,1
629,77,82,1
1192,103,81,1
1399,26,67,0
1158,66,67,0
1300,26,18,1
1377,16,68,1
325,68,37,0
565,42,64,0
476,85,53,0
68,84,37,0
288,79,77,1
1267,22,29,0
227,76,52,0
992,61,38,0
1099,21,12,0
1142,28,48,1
1131,1,43,0
1104,50,45,1
949,67,51,1
390,17,59,0
1098,73,41,0
879,22,4,1
1364,31,89,1
729,97,11,1
893,52,54,0
1157,120,28,0
1124,85,3,1
806,92,30,1
1276,83,73,0
424,101,48,1
776,28,73,0
50,93,6,1
332,81,57,0
883,27,66,1
138,73,42,1
609,17,31,1
690,88,88,0
220,32,13,1
1126,113,72,1
411,103,23,0
788,13,33,1
314,85,17,0
1401,66,66,1
958,60,86,0
142,86,87,0
242,23,76,0
429,53,74,1
1269,86,11,0
1350,80,21,0
337,89,85,0
548,117,83,0
470,53,64,0
80,50,58,0
1366,38,47,0
60,35,58,1
187,51,83,0
65,102,50,1
41,116,58,1
38,66,6,1
487,28,29,1
654,75,87,0
1360,23,12,1
742,80,45,0
1084,34,21,1
487,21,72,0
419,73,63,1
975,64,53,0
300,86,54,0
506,115,40,1
1181,99,39,0
442,84,63,0
1130,35,20,1
1056,73,19,1
179,10,2,1
350,7,80,1
833,1,77,1
1102,102,54,0
664,8,27,1
45,35,48,0
466,47,2,0
148,27,42,0
865,85,90,0
1100,46,8,0
694,36,41,0
353,81,48,0
1379,20,74,1
253,65,46,1
1089,63,70,0
1332,74,30,1
103,52,51,0
1290,14,75,1
1233,49,87,1
1369,40,19,1
305,58,41,1
921,61,34,0
1214,19,83,1
1118,111,33,1
1074,58,71,1
957,80,34,0
195,37,39,0
778,48,31,0
251,58,20,0
667,80,31,1
445,63,11,1
1177,111,68,0
379,12,18,1
13,51,88,1
40,67,3,0
267,76,21,1
378,78,53,1
162,48,60,1
1194,11,16,0
998,106,2,0
365,104,7,0
94,15,1,0
323,15,39,0
1291,105,6,0
744,52,73,0
476,14,17,0
652,31,32,0
786,61,27,0
846,7,4,1
1205,81,54,1
319,69,79,1
1154,35,40,0
1111,120,33,1
604,13,71,1
1029,35,43,0
536,34,81,0
1264,47,54,0
592,30,26,0
500,73,3,0
897,16,43,1
645,118,38,0
1229,80,67,1
1111,26,54,1
220,85,84,1
430,101,6,1
37,79,9,1
265,117,54,0
142,3,64,1
326,56,23,1
472,97,1,1
389,82,3,0
216,36,74,0
937,114,79,0
1247,107,61,1
649,9,80,1
704,83,9,0
375,34,73,0
25,99,17,0
604,88,89,0
367,112,31,1
925,11,4,0
253,118,73,0
1064,10,88,0
604,55,77,0
1387,58,69,1
465,25,17,1
13,42,21,1
19,66,88,0
75,68,7,1
1075,105,83,1
524,26,82,1
712,101,20,1
1225,18,57,0
374,66,17,0
300,33,13,1
834,17,83,0
1224,92,67,1
257,12,87,1
13,18,85,0
563,92,38,1
321,28,5,0
566,26,41,0
795,83,43,1
1067,56,70,0
1289,39,65,0
425,35,41,1
494,29,69,1
410,7,57,1
1238,86,10,1
93,42,76,0
565,114,38,1
1092,93,63,0
143,62,86,1
390,37,54,0
1341,92,43,1
519,35,4,1
80,34,57,0
683,68,38,1
427,75,26,1
708,49,68,0
1157,69,50,0
186,57,89,1
368,64,38,1
705,16,53,1
1310,60,26,1
1081,82,1,0
1020,55,60,1
273,66,11,1
646,71,68,0
1013,89,27,1
1077,89,6,0
60,51,44,1
1132,85,18,0
7,17,33,0
172,63,83,1
635,13,81,1
1245,75,77,1
1327,45,43,0
66,62,32,0
1052,72,68,1
98,8,87,0
154,65,57,1
1240,72,58,1
713,100,81,1
1360,40,37,1
122,18,1,1
489,105,87,0
284,56,6,0
1220,18,50,1
1081,79,55,1
632,10,19,0
640,44,45,0
44,20,28,0
73,54,66,1
155,84,49,1
1401,10,72,1
1040,22,14,0
1395,48,46,0
665,84,89,1
1010,46,55,0
549,86,28,1
916,11,42,1
1165,90,88,0
361,42,63,1
949,27,36,0
242,3,60,0
1045,105,76,1
636,89,3,1
334,111,69,1
119,44,45,0
172,12,15,0
49,49,8,0
866,57,81,0
898,37,11,1
741,31,35,0
554,79,84,1
147,106,83,0
1273,29,25,0
824,114,69,0
129,53,42,1
492,26,67,0
1391,119,32,0
689,115,24,0
1020,58,51,0
1092,112,88,0
1080,38,67,1
280,55,67,1
386,53,84,0
435,119,42,0
1022,40,44,0
944,33,46,0
1317,92,45,1
349,111,35,1
597,27,67,0
746,37,30,0
5,89,50,1
769,89,68,0
168,55,87,0
1185,58,63,1
917,1,30,1
845,62,82,0
390,80,74,0
104,73,68,1
895,58,56,1
1171,89,14,0
1120,107,17,1
612,18,32,0
824,115,3,1
1083,52,3,0
538,7,4,0
959,32,64,1
777,31,74,0
481,25,30,1
1259,13,45,1
1400,84,22,0
215,37,15,0
468,18,31,1
827,112,34,1
1367,35,51,1
1138,36,61,1
1118,90,87,1
1363,81,46,1
29,45,50,1
1294,81,88,1
1130,10,33,0
1302,106,50,0
795,115,87,0
704,37,33,1
204,7,79,1
1285,112,79,0
1041,104,72,0
444,31,85,0
160,32,88,0
836,109,55,0
1205,113,44,1
518,77,5,1
1172,67,22,0
119,29,58,0
1306,85,56,0
666,40,32,1
143,17,79,1
512,47,33,0
193,15,12,0
687,47,14,0
727,108,59,0
607,53,60,0
791,100,7,1
995,85,89,0
142,101,13,0
1361,31,77,0
679,72,42,0
658,66,65,0
841,55,29,0
1256,37,52,0
823,74,14,1
204,66,81,0
497,77,9,0
655,118,1,1
24,13,7,1
163,19,48,1
954,111,69,1
938,1,4,1
1324,16,82,0
1075,71,90,0
368,100,54,1
1261,100,10,1
180,72,53,1
6,82,85,0
628,76,21,0
580,60,83,0
383,74,20,1
586,15,6,1
313,49,54,0
485,22,11,1
45,35,70,1
1394,4,36,0
1379,82,68,1
209,3,46,1
256,50,72,1
473,112,42,0
633,113,9,1
1247,27,87,0
708,8,16,1
750,117,75,0
1282,33,10,1
726,39,61,0
1302,32,14,0
1310,37,61,0
129,67,15,1
808,87,87,0
1080,32,81,1
1075,22,77,1
7,24,61,1
1064,41,19,1
392,47,67,0
759,89,12,0
857,117,74,1
782,75,67,0
935,14,61,1
87,55,49,1
845,56,56,1
505,22,10,0
69,3,64,1
805,12,60,0
1329,118,50,1
1315,50,4,1
102,53,6,0
97,3,2,0
1127,53,30,0
674,20,75,1
1045,92,63,1
46,100,24,0
368,78,1,1
1320,43,9,1
813,48,76,1
346,34,13,1
1013,64,14,1
567,94,26,1
404,119,2,0
341,24,9,0
1234,51,1,0
611,117,39,1
1006,8,86,0
669,35,22,1
1346,10,66,0
1224,60,17,0
1170,39,24,0
1321,107,63,0
739,90,70,0
62,25,37,0
189,6,32,1
562,118,38,0
1308,53,69,1
160,98,24,1
790,45,30,1
1337,19,90,1
1217,42,90,0
715,2,86,1
1269,9,11,0
1146,115,18,1
254,49,13,0
40,26,57,0
419,73,66,1
179,43,53,0
367,28,64,1
1020,47,65,1
100,42,42,1
375,25,45,0
1359,31,78,0
209,112,14,0
1315,51,26,1
937,38,43,1
255,112,27,0
305,63,72,1
636,68,3,0
842,42,36,0
968,106,38,1
1017,80,22,1
525,54,14,1
1258,63,12,0
999,47,41,0
203,14,34,1
50,36,28,0
1029,115,7,1
496,112,18,1
890,23,78,1
230,59,37,1
1093,34,76,1
21,119,62,1
13,15,36,1
446,41,29,1
426,56,84,0
529,12,39,1
873,30,80,0
622,101,90,1
1297,104,55,0
1170,75,42,1
205,105,77,0
719,73,73,0
123,1,24,0
1181,119,65,0
316,37,22,1
877,69,34,0
335,65,33,1
349,52,42,0
285,102,16,0
1334,29,35,1
1387,108,45,0
864,42,85,1
594,36,77,0
607,17,36,1
229,70,89,1
792,110,59,1
569,88,35,0
1009,38,2,1
1141,117,39,1
328,4,78,1
218,79,23,1
1197,61,73,0
891,41,11,0
593,66,55,0
818,24,58,0
1325,2,35,1
550,9,72,0
877,6,8,0
543,2,65,0
1364,53,62,1
1377,96,40,0
258,94,30,1
326,98,78,0
762,62,90,1
1295,92,21,1
552,18,13,0
828,16,78,1
1306,43,43,1
1240,1,81,1
1311,70,46,0
96,12,43,1
133,51,33,0
247,6,26,1
164,97,7,0
1043,98,89,1
1396,27,59,0
1137,48,50,1
533,97,56,1
1165,99,13,0
1355,106,60,0
656,25,4,1
458,31,60,0
252,8,15,0
137,87,19,1
1255,25,48,0
399,79,43,0
137,99,17,1
1230,42,24,0
1338,119,66,1
722,102,14,1
821,114,14,1
811,1,50,1
1348,80,90,1
772,18,26,0
967,64,27,0
73,92,76,0
1128,25,13,0
194,18,44,0
325,51,37,1
448,27,48,1
505,67,65,1
534,48,39,0
348,2,81,0
15,69,52,0
525,92,18,0
145,102,44,1
1007,56,39,1
768,37,14,1
271,86,60,0
649,24,84,1
481,19,70,0
98,80,56,0
489,103,2,1
114,5,42,0
556,89,78,1
1298,5,28,0
1335,31,40,0
152,24,75,1
37,19,66,0
568,98,19,1
1184,93,14,1
1259,119,80,1
1300,120,16,0
879,64,47,0
576,75,22,1
964,61,6,0
92,75,62,0
135,108,57,0
14,39,15,0
1286,19,25,0
620,88,59,1
145,54,24,1
721,72,40,0
1070,16,64,1
226,32,13,1
1155,5,49,1
227,119,20,1
78,74,8,1
938,4,68,1
220,23,17,0
841,91,64,0
59,114,40,0
1093,112,45,1
232,102,66,0
1256,116,51,1
1333,7,58,1
1301,31,6,0
1160,56,45,0
500,86,66,0
666,28,55,0
1195,113,61,1
691,95,60,0
1334,47,32,0
1064,108,25,0
62,107,4,0
1317,87,9,0
107,94,10,1
1249,115,78,0
1225,21,50,1
109,1,75,1
1115,46,31,1
688,28,76,0
620,16,7,0
254,118,76,1
177,41,78,1
584,14,19,1
128,102,23,0
1074,9,46,0
877,76,22,1
1204,7,80,1
356,111,48,1
377,26,15,1
978,17,88,0
957,83,29,1
157,82,57,1
810,114,88,1
894,18,31,0
979,25,82,0
416,57,2,1
952,99,32,0
653,103,85,0
425,115,74,1
319,18,42,0
17,32,26,0
166,52,86,0
1353,50,8,1
747,74,17,0
1318,70,38,1
691,62,85,0
727,13,70,1
289,48,30,1
1394,75,52,1
286,21,38,1
1197,107,16,1
1327,75,86,1
517,45,9,0
349,91,74,0
731,58,48,1
1204,91,40,1
271,11,82,0
662,90,84,0
692,36,35,1
264,45,25,0
1126,20,50,0
259,86,47,0
826,10,76,1
1214,96,78,1
1087,71,85,1
785,80,78,1
1253,33,68,0
719,60,25,0
1065,1,74,1
709,99,6,1
1251,4,60,1
375,93,40,0
511,14,50,0
1096,11,67,0
766,72,19,0
320,24,60,1
319,33,64,1
541,27,23,1
336,80,90,1
1020,54,31,0
420,99,70,1
1307,24,54,1
914,18,61,0
904,20,32,1
1159,2,36,1
1351,28,71,1
310,68,60,1
146,92,74,1
1152,61,52,0
590,16,19,1
916,44,49,0
397,22,17,0
826,22,1,0
871,22,15,1
1220,98,90,1
1022,70,24,1
1175,75,69,1
455,77,78,0
1398,115,84,1
244,63,16,1
1211,62,10,1
960,92,30,0
244,3,3,0
517,81,12,0
948,115,73,1
1159,55,37,0
703,13,75,0
1242,84,7,0
44,118,27,0
1278,102,80,0
345,107,17,0
1067,53,21,1
230,75,51,1
199,8,5,0
507,16,44,1
616,53,1,0
751,58,84,0
634,80,28,1
650,111,72,1
848,59,83,0
184,73,39,0
634,70,38,1
423,100,53,0
859,32,77,1
314,13,63,0
85,33,6,0
548,38,88,1
1127,104,90,1
66,38,18,0
1010,106,31,0
1080,9,54,1
1208,79,6,0
502,2,35,0
422,65,42,0
70,24,16,0
1375,38,59,1
1253,67,82,0
829,93,52,0
1048,115,46,1
628,17,69,1
281,87,25,1
1010,70,67,0
503,26,89,1
243,90,46,1
149,106,49,0
154,80,71,1
1210,43,79,0
923,31,47,0
802,84,30,1
693,83,76,1
572,13,54,1
1219,67,39,1
621,76,88,1
838,114,57,0
806,6,34,0
954,100,35,1
896,103,29,0
1085,79,62,1
1291,21,28,0
94,65,35,1
624,81,72,0
623,29,44,1
223,61,35,1
406,88,38,0
572,38,61,0
251,73,2,0
510,25,16,1
954,24,90,1
364,69,9,1
1120,78,73,1
472,106,70,0
282,98,65,1
241,69,32,0
365,59,62,0
315,6,72,0
136,83,40,0
377,33,61,0
972,34,84,1
1150,67,6,0
568,83,82,0
826,37,26,0
22,69,20,1
190,92,5,0
734,14,50,1
770,11,86,1
1208,55,28,0
75,86,34,0
57,28,64,0
1090,98,49,0
1222,32,53,0
642,39,54,0
691,56,78,0
877,45,77,0
62,64,82,0
651,16,1,0
664,37,12,0
248,24,63,1
122,37,90,1
953,29,17,0
1025,26,50,1
1128,8,4,1
577,75,40,1
965,112,27,1
1146,74,4,1
81,83,85,0
1008,41,58,0
960,114,80,0
446,80,84,0
605,9,28,0
340,13,86,1
39,79,68,1
1208,70,6,0
985,23,75,0
1167,9,53,1
374,57,21,1
1111,52,42,0
200,28,9,1
1209,108,39,1
9,22,65,0
416,98,3,1
13,119,84,0
307,33,46,1
364,69,29,1
489,85,12,1
944,11,11,1
870,80,87,1
442,11,10,1
1389,44,4,1
272,53,1,0
1302,24,14,1
798,9,62,1
1127,65,83,0
724,35,34,1
808,106,75,0
313,33,61,1
875,72,81,1
710,68,57,1
194,87,11,0
901,5,43,0
1343,53,74,0
1201,18,44,0
786,111,37,1
49,33,55,0
685,31,18,1
70,97,68,1
38,111,83,0
245,81,23,0
129,77,23,1
1010,70,30,0
213,47,75,1
1117,17,79,1
322,29,2,0
193,104,76,0
353,112,44,0
67,40,87,1
704,49,76,1
214,50,40,0
95,51,1,1
699,72,13,0
69,112,21,0
1018,108,83,1
1315,80,23,0
609,31,59,1
917,25,30,0
300,102,44,1
694,54,73,0
1147,12,89,0
294,43,19,1
66,6,57,1
957,71,81,0
1341,98,57,0
113,92,21,0
1321,33,51,0
1341,48,38,1
573,35,75,0
26,102,35,1
1363,54,82,0
564,6,75,0
1150,30,4,0
89,108,18,0
1183,46,11,0
1175,1,58,0
232,16,18,1
1304,56,25,1
1011,79,1,0
493,68,32,1
619,52,68,0
541,111,25,0
220,42,10,0
555,23,27,0
867,97,57,0
1370,90,38,0
938,87,76,0
1331,12,61,1
581,67,3,1
988,23,39,0
700,65,1,1
1118,109,18,0
1087,19,4,1
428,105,3,1
943,40,88,1
734,79,75,0
1063,1,22,1
26,23,58,0
864,87,28,0
402,94,70,1
1095,53,27,0
895,97,41,1
1049,103,77,1
195,24,23,0
666,120,59,0
837,92,78,0
745,24,1,0
404,14,68,0
940,50,52,0
1334,77,23,0
654,101,10,0
524,12,11,1
395,68,20,1
653,42,78,1
733,18,6,0
962,105,59,0
270,67,78,1
206,10,58,0
670,27,10,1
320,118,62,0
307,8,22,1
459,99,30,1
1291,9,25,1
847,25,47,0
1361,85,42,0
449,65,44,1
116,24,26,0
1220,2,59,0
1033,82,31,0
601,91,85,0
848,36,25,0
1192,96,34,1
247,36,47,0
996,79,7,0
1263,81,16,0
1078,37,72,1
536,57,28,0
512,92,29,1
954,87,82,1
1348,44,38,1
1371,8,82,0
276,20,81,1
586,66,67,0
843,40,10,1
452,45,8,0
282,87,85,0
1071,119,81,1
1197,75,79,1
611,38,2,1
567,31,63,1
1000,87,36,0
694,73,64,1
512,120,86,1
521,57,32,1
271,94,13,1
659,106,62,1
145,27,78,1
384,59,5,0
456,9,26,0
238,19,88,0
343,3,61,0
700,59,19,0
372,90,18,1
93,27,17,0
1203,75,27,1
114,7,49,1
141,48,46,1
413,66,38,1
1168,120,29,1
1210,23,68,1
1385,118,40,0
1139,88,52,1
1279,96,26,0
992,77,85,0
1363,6,83,0
1164,101,75,0
511,88,15,0
572,20,63,1
249,32,37,1
745,21,87,0
173,72,49,0
445,62,84,0
613,52,77,1
705,45,25,1
926,33,17,1
315,102,74,1
1313,28,3,1
104,37,42,1
197,32,31,0
431,115,87,1
944,98,6,1
354,50,30,1
629,113,15,1
525,28,81,0
972,34,47,1
423,96,83,1
390,69,5,1
203,19,7,0
282,26,8,0
1328,7,82,1
1015,47,6,1
57,74,89,0
928,114,44,1
892,40,52,1
221,12,38,1
933,13,80,1
274,117,16,0
704,66,26,0
1251,13,85,0
498,46,56,0
171,62,28,0
1070,35,36,1
377,113,46,0
396,77,42,0
1347,98,45,0
1072,38,44,0
162,85,34,0
970,15,9,1
1244,1,73,0
996,113,30,0
731,110,90,1
184,55,5,0
1393,27,28,1
643,54,37,1
1245,100,86,0
1149,73,34,0
1250,4,49,1
816,5,19,0
195,36,39,0
40,58,34,1
795,5,82,1
182,82,50,0
735,30,38,0
1362,17,75,1
72,57,12,0
590,13,26,1
1207,55,25,1
430,46,39,0
817,93,16,1
971,79,34,0
103,37,64,0
547,55,82,1
302,57,24,0
548,81,24,0
486,44,6,0
830,26,5,1
931,35,77,1
1233,19,50,0
1032,106,61,1
1140,94,55,1
374,30,2,1
863,97,14,0
116,83,35,0
1369,4,75,1
133,17,90,1
1393,107,69,1
247,64,80,1
